tank1,tank2,tank3,target
48.242360,18.731490,76.808940,1
74.722460,62.340660,30.623920,2
83.784140,14.471450,88.110510,1
25.666170,118.596950,93.599420,0
67.812250,82.885960,68.953420,3
34.397960,55.451680,99.668330,0
75.079020,128.944000,35.528960,2
4.916080,6.211380,55.418130,0
76.203270,107.475840,84.078510,3
3.342650,73.350420,23.707040,0
44.727300,14.475280,95.413160,1
22.325540,184.461560,42.589320,0
98.552410,110.811680,93.083290,3
0.534900,149.647760,90.305070,0
13.972060,19.225170,42.457260,0
93.367890,108.477310,52.745650,3
14.112610,0.157900,81.014010,1
8.757460,126.769960,91.461650,0
20.865190,133.054570,7.869860,2
60.375510,32.786340,73.595360,1
30.123130,92.678200,59.943050,0
17.127340,148.327560,30.264030,0
66.237190,31.656610,68.811770,1
12.818810,85.071300,24.720610,0
74.837520,52.407000,88.171730,1
89.182020,39.288260,61.384590,1
8.771760,78.307420,71.332170,0
65.942320,124.940130,28.254090,2
37.802490,20.589230,71.902280,1
50.388880,141.753130,24.894350,2
32.443820,66.843070,2.574240,2
34.104790,160.660910,89.729850,0
51.821830,91.100340,3.082460,2
87.920430,2.602040,94.475010,1
48.921620,68.386900,92.421840,0
2.439100,116.284980,54.893250,0
21.932040,85.777490,65.226400,0
72.713120,0.143370,93.685340,1
16.452540,46.716090,26.347340,0
3.782010,24.610420,98.634990,0
31.521670,23.060220,10.699130,2
71.946000,170.913730,25.695230,2
2.090950,44.618000,5.651570,0
10.339490,86.301620,22.991840,0
51.594590,50.698750,94.053730,1
90.594400,113.361220,35.442400,2
38.114690,82.370460,72.757930,0
45.163900,171.345990,94.409480,0
33.594620,112.138900,9.505650,2
20.046900,82.693150,20.620270,0
87.656050,31.657250,45.566080,1
60.569920,138.372780,38.306940,2
86.909910,113.663830,43.950780,2
6.724060,92.937890,82.073580,0
61.454100,166.432490,49.401170,2
11.846170,2.727970,30.321950,1
69.799050,158.051980,29.575280,2
49.565390,84.223780,41.052280,2
23.134870,27.274220,19.668860,2
5.533240,39.626150,0.920090,2
62.725840,63.275080,97.314470,3
19.371710,69.165710,35.784120,0
0.845150,167.841590,3.199450,0
94.017980,178.414870,53.552190,3
54.359560,130.755580,38.705000,2
64.722230,8.953680,5.404760,2
45.723040,109.924460,88.781760,0
10.466060,164.529590,21.004730,0
39.408360,63.320490,40.015530,0
15.049550,100.714010,80.164260,0
44.153400,98.122720,84.876760,0
70.605810,98.090880,25.769560,2
88.492670,115.404080,22.114760,2
26.911980,160.626620,4.414560,2
99.209220,26.070340,79.606850,1
39.477530,98.443240,88.065060,0
41.291120,107.498750,4.929970,2
0.234750,48.959970,68.058310,0
12.126490,22.752390,41.096060,0
64.783700,142.414400,17.845070,2
7.958810,188.079410,26.066640,0
85.334650,172.698290,77.252260,3
16.883360,164.360290,76.925060,0
59.672300,67.440410,26.250860,2
12.188920,101.951410,58.526090,0
35.933900,95.071810,36.351450,0
64.100610,180.251840,16.392030,2
38.140880,28.173720,62.494380,1
72.887050,186.382550,27.887190,2
95.021120,12.652530,60.301390,1
5.713270,178.754840,52.980910,0
66.934840,166.314790,15.031060,2
3.859160,175.776230,31.493320,0
12.897890,93.692250,59.830610,0
3.097060,54.979130,3.279990,0
42.033540,179.020010,98.265240,0
63.704760,32.327540,90.584940,1
51.624780,30.749860,92.172670,1
75.746910,146.341050,70.918070,3
20.033980,42.201340,68.829300,0
21.972280,87.734340,78.200180,0
78.395250,90.652350,79.218990,3
83.862180,130.955150,22.842590,2
27.401180,62.968230,11.680410,2
27.315960,41.903840,45.532870,0
90.843750,20.896060,72.026790,1
68.728300,19.150840,92.257240,1
56.847220,72.745100,75.653860,3
25.736550,138.701970,3.971120,2
83.940800,89.634170,63.669290,3
22.123780,135.414740,77.224030,0
47.321320,123.545380,45.632590,2
89.409140,99.573840,84.180870,3
80.135210,82.100960,23.008450,2
40.608210,165.243480,22.763250,2
52.443630,161.219350,35.347750,2
64.220960,49.126310,10.927940,2
79.438420,19.793720,27.138140,1
85.510940,69.293860,97.304530,1
97.973430,53.655200,4.097820,2
70.506330,90.197300,10.075280,2
70.752280,6.234980,87.019670,1
13.865250,25.462380,17.567230,0
96.026640,138.633870,80.137150,3
39.763500,67.262550,23.448400,2
48.064800,110.365750,63.177480,0
25.711850,189.730820,16.975850,2
96.565320,2.971220,48.112570,1
33.336780,89.824680,57.066460,0
43.558920,82.969370,73.272340,0
68.587630,166.654260,24.995900,2
60.952850,117.038960,36.973780,2
48.605750,62.756430,14.184440,2
21.380120,21.102730,68.306960,1
66.072740,190.121270,72.967840,3
5.204580,176.849030,86.267520,0
44.332030,117.172610,97.607830,0
53.230440,181.064370,8.303880,2
19.105190,88.150990,58.475680,0
81.622790,197.652420,38.885150,2
4.741560,160.234300,60.438070,0
19.854290,98.965690,74.231020,0
77.041180,99.923680,30.521450,2
97.374260,132.672520,40.823750,2
28.046320,146.220600,24.218340,2
17.171000,105.966780,28.998740,0
62.890510,23.587730,65.494110,1
28.329650,0.048590,12.693610,1
93.361540,173.470930,23.360900,2
77.837190,121.714320,97.090470,3
37.360570,136.292120,6.353570,2
39.624730,192.763530,53.898090,0
28.787950,24.054190,70.352830,1
64.485600,74.787740,95.094140,3
2.220280,60.744770,92.106950,0
32.093540,50.450570,53.422040,0
82.380170,20.629350,94.302070,1
79.507290,36.250050,71.200800,1
38.495870,80.458940,78.329010,0
96.278480,25.331170,42.063020,1
48.094160,75.262360,36.318910,2
5.226870,137.107720,43.621440,0
19.479380,163.206700,80.256070,0
48.639160,59.690130,63.809270,0
28.815210,47.201590,73.051470,0
4.032520,18.953690,0.678820,2
15.294320,13.798000,99.580240,1
28.881000,29.853600,24.099630,2
93.612560,104.032040,36.481810,2
87.339150,78.998050,33.500860,2
20.728250,75.559360,31.668440,0
67.730400,57.916540,57.719970,3
6.589220,38.257830,40.740530,0
93.694930,75.450400,66.407410,3
25.508720,25.406720,5.853660,2
30.541350,31.532210,17.401040,2
76.075930,3.167610,55.781010,1
37.946140,101.310000,56.283020,0
31.336770,59.021770,73.340180,0
87.127700,38.516330,9.761880,2
89.779580,69.979090,55.131740,3
35.954310,25.160470,58.933160,1
52.514090,40.598710,45.186900,1
79.694750,118.085220,9.691730,2
54.802150,140.547660,79.270340,3
62.911760,30.531630,71.017330,1
67.734180,4.885380,41.174770,1
33.295020,133.882410,21.613580,2
59.087190,182.641190,79.780240,3
92.145770,195.701190,1.067010,2
62.274130,82.567880,85.985450,3
25.181470,196.205900,61.370800,0
79.353740,17.119910,18.345790,1
75.840370,4.397300,81.687800,1
1.394900,131.423770,36.509390,0
61.149490,139.206280,34.247520,2
10.796240,13.929170,58.893600,0
52.065540,148.440200,50.973550,3
42.244580,79.617440,2.644690,2
33.555720,195.204030,87.355560,0
32.937810,117.559080,84.729670,0
44.127430,3.591570,7.451050,1
51.039270,193.887880,69.320950,3
7.091620,37.872180,77.132310,0
84.143980,123.538920,64.442320,3
2.833750,165.706050,78.827520,0
25.903510,141.735340,21.485460,2
4.033020,40.227310,17.862890,0
33.774800,83.689900,50.853890,0
47.675390,54.134920,2.917070,2
60.510160,79.148970,29.867220,2
86.694100,149.348660,85.776550,3
49.498280,26.186250,69.622140,1
20.607380,88.245930,6.500080,2
82.530840,25.188130,90.309750,1
86.423060,92.916550,74.436820,3
61.944510,160.615130,43.180510,2
78.580850,92.491360,94.096580,3
48.637210,92.523850,78.507190,0
82.157770,110.897820,17.979780,2
46.775820,193.614500,75.298620,0
81.116260,6.565100,46.785950,1
64.662110,166.006540,4.927370,2
85.243890,109.680190,19.731400,2
31.725520,56.385910,53.085900,0
5.168570,31.707230,81.269300,0
13.260400,46.679250,45.337060,0
51.712090,152.722100,44.733240,2
78.986460,123.669260,11.309970,2
15.633140,87.406750,39.688940,0
74.354430,116.147430,38.813310,2
17.076030,45.367420,57.550100,0
42.343880,102.985500,17.067740,2
66.290630,170.507750,25.793950,2
49.151420,195.105470,33.324170,2
59.504630,18.039140,60.601500,1
8.963180,191.847090,71.566270,0
78.815980,140.820870,58.972900,3
44.991280,171.674680,95.683570,0
49.903620,186.307010,58.333290,0
53.838420,90.896550,20.928780,2
0.371970,48.301250,50.972320,0
37.996000,89.697050,98.064820,0
35.027240,90.436590,13.351560,2
4.795770,155.081900,57.068320,0
76.070480,29.972560,57.182880,1
25.364250,45.612360,1.152600,2
13.034070,61.853620,11.687880,2
98.585840,61.726530,13.032390,2
19.908230,117.540650,6.404350,2
86.243410,192.299940,24.674740,2
45.009530,4.426890,64.071020,1
41.392610,54.011690,20.683710,2
65.402310,83.243410,17.965930,2
68.910910,113.014460,85.867210,3
11.747590,157.133320,67.351680,0
11.501090,138.964150,44.154730,0
94.498480,28.322270,64.283340,1
38.198000,191.362930,32.997490,2
96.218590,180.297170,27.038320,2
80.354180,199.120840,25.266300,2
43.677720,104.036150,29.493110,2
1.526480,44.025850,28.193690,0
44.359970,34.220500,87.325440,1
70.491110,17.040100,65.009250,1
65.365650,191.244230,0.302090,2
24.793240,185.558300,93.213390,0
72.058640,153.152660,9.148300,2
51.387580,46.316600,18.121800,2
81.030330,27.007630,46.865160,1
93.857820,37.166410,97.799340,1
99.428800,111.123430,17.014270,2
31.610490,84.898570,30.932420,2
28.063560,194.445940,15.336480,2
73.332790,0.082060,59.618270,1
91.594300,57.586820,18.552600,2
65.167980,142.520280,68.803050,3
31.931690,50.440480,95.591880,0
92.329950,91.463320,84.619390,3
45.232350,84.877800,15.676290,2
42.640610,107.483390,2.250430,2
44.411300,156.271240,68.004610,0
63.515700,181.911090,1.803200,2
55.704760,157.469770,54.133540,3
32.389560,27.250110,88.756310,1
47.076240,175.623040,58.585210,0
67.419210,160.852230,65.915550,3
39.805480,102.726680,80.304550,0
37.365030,77.624290,9.569010,2
91.458440,18.207260,64.820920,1
41.319450,81.123880,67.955180,0
6.709370,118.741160,77.203180,0
82.821280,34.106080,89.741910,1
65.614610,176.370960,48.528070,2
54.203330,183.807660,89.990950,3
44.816090,54.882530,39.317040,2
38.776430,57.373370,26.857960,2
86.106290,13.972380,67.761120,1
17.282010,68.901180,6.154300,2
26.997360,153.684210,88.501530,0
22.152720,92.709570,47.032400,0
87.357530,152.559810,51.307720,3
67.074720,169.471010,0.953900,2
40.289000,181.448630,74.031300,0
54.284140,105.928910,34.777010,2
52.052050,131.076640,41.836300,2
71.415310,172.246450,15.468480,2
45.154700,81.604020,68.746480,0
24.986750,128.050180,87.748920,0
41.813160,182.203140,99.316370,0
10.609200,46.610640,95.037980,0
95.832770,19.541460,1.499850,2
16.110000,199.202560,17.999960,0
50.254760,169.683550,2.040160,2
60.448900,55.405090,86.233490,1
28.346110,137.351140,67.421960,0
22.149350,6.959840,40.924960,1
28.919320,161.795550,80.036420,0
45.702400,121.302450,60.425950,0
82.715810,85.000480,27.544670,2
26.503490,107.238460,44.914820,0
44.012080,18.227470,71.860370,1
21.373670,39.390730,41.275830,0
22.777830,116.771650,37.146330,0
44.891170,107.433860,20.353550,2
15.575160,176.084380,43.372370,0
41.209360,7.122430,49.797630,1
55.416970,111.768170,70.703120,3
17.748180,50.444630,81.073050,0
94.717060,27.186550,49.764960,1
21.417630,12.014630,32.550330,1
14.368760,141.986610,53.372540,0
14.383450,1.848320,80.815700,1
17.619440,121.243330,33.692190,0
58.548590,63.130730,8.693960,2
22.295000,37.611710,42.801940,0
65.828380,52.761210,1.206990,2
51.893740,121.151900,96.287050,3
58.947080,94.234510,57.340160,3
92.790060,165.675630,32.297870,2
23.725440,52.526720,50.442100,0
74.404950,100.643840,6.779640,2
72.358070,161.194030,28.949790,2
66.412570,85.318380,88.911940,3
84.522560,105.086400,69.150550,3
88.334970,99.143400,31.325070,2
75.366610,44.013250,38.853110,2
86.572720,144.884470,40.381100,2
21.474450,71.193680,28.410410,0
17.608930,148.666580,25.206990,0
45.416750,77.171890,98.207740,0
39.109220,15.996500,8.982580,2
59.075370,119.872710,41.875900,2
43.184370,10.786520,51.654650,1
50.473950,29.909860,10.383940,2
12.357250,20.205650,60.970820,0
19.648270,50.286030,17.357210,2
95.783530,170.923490,23.049480,2
32.756630,41.978570,49.187600,0
1.961050,134.273600,52.315810,0
89.863890,32.878540,80.410920,1
79.196100,25.436240,39.855920,1
17.015260,50.944100,26.324620,0
55.623640,82.282190,94.773280,3
12.637010,194.738430,23.063860,0
77.287390,67.793990,14.308140,2
85.788920,61.772180,65.885540,1
56.644370,94.351260,49.581950,2
73.223790,17.554580,66.818070,1
89.581210,11.557640,14.065330,1
71.663190,87.456330,40.354860,2
13.696660,101.354010,12.654530,2
47.662050,152.723060,25.826440,2
48.078620,198.403190,68.665040,0
84.135680,82.969520,76.786090,3
4.050920,24.582240,20.307060,0
40.195190,169.148980,34.626610,2
65.462120,141.862860,58.618240,3
35.724200,115.410670,34.226560,2
8.387370,198.560800,12.718250,0
7.234840,175.706150,30.183470,0
65.029700,65.801150,39.145430,2
26.211300,68.608800,41.070040,0
72.041610,102.307240,94.356520,3
4.188040,100.613660,58.422480,0
92.019700,9.831700,57.349960,1
85.362990,48.385550,87.629230,1
1.904340,146.490930,93.311320,0
65.719770,87.805850,4.488100,2
92.011380,94.059240,2.899670,2
68.982110,96.367450,12.434530,2
21.427180,12.898140,57.429350,1
62.202950,101.148460,81.710210,3
86.100880,123.124880,1.275650,2
69.522970,83.599840,56.555750,3
64.908060,70.047320,91.709850,3
13.397490,134.302360,0.435960,2
92.465110,22.500830,9.488420,2
33.300760,74.713260,21.430010,2
58.512170,88.582820,3.417560,2
31.965210,162.086580,68.970150,0
72.487090,139.623380,31.097300,2
9.966390,54.493440,83.178530,0
98.047080,98.769400,0.970040,2
14.004480,64.416120,57.858530,0
7.509360,188.671460,36.508370,0
91.258420,156.104360,75.543730,3
60.671960,125.356760,63.800320,3
62.872140,110.745650,98.641400,3
73.229060,155.389280,87.246280,3
21.563980,16.760830,48.289440,1
51.408070,165.836360,44.378360,2
57.085300,105.414190,3.820280,2
61.521490,165.608660,15.750050,2
59.433170,118.722110,16.418500,2
12.346360,196.010390,39.371920,0
22.742170,34.264910,66.760170,0
60.944530,128.710420,8.800600,2
89.353460,77.853280,31.336940,2
46.236140,78.013210,86.357700,0
92.926100,60.690640,86.393580,1
78.152310,186.161530,24.575030,2
57.695920,54.908920,82.409450,1
0.532420,112.963830,33.920340,0
32.268370,128.981260,85.148440,0
60.919540,170.634600,26.459710,2
51.950190,90.107310,1.164490,2
55.681210,132.304860,59.191440,3
73.627990,114.267910,6.675030,2
11.644550,119.294920,27.497920,0
7.964510,85.920550,55.432260,0
32.874600,144.086740,64.377060,0
33.281840,150.974510,64.869500,0
63.744540,110.685540,1.138970,2
69.650720,75.208360,94.260970,3
81.798480,117.538890,25.218200,2
20.371740,68.076970,47.656790,0
29.606550,102.985900,16.537040,2
97.771280,21.584910,93.194410,1
91.357800,105.072100,72.491030,3
43.604830,126.006920,34.057590,2
30.115900,115.645960,49.812970,0
57.953640,57.332120,36.695780,2
8.389800,10.455270,25.345710,0
7.424690,20.754940,81.292840,0
3.887370,131.788560,27.255770,0
87.154570,96.998460,30.557650,2
51.763890,76.391600,56.430110,3
11.453290,199.398100,42.555590,0
34.823060,142.041970,36.389940,0
83.327430,90.854140,71.955840,3
10.745320,169.223840,73.571800,0
21.171680,29.057200,31.629230,0
97.607060,51.366310,45.612720,2
3.002020,79.445510,57.132000,0
95.312460,103.347210,81.910730,3
54.712760,8.157000,31.500830,1
57.554950,190.118790,85.913040,3
22.835560,44.021970,20.117300,2
92.249890,170.533230,77.488340,3
39.273510,100.876140,46.433170,0
25.339810,101.005610,3.049650,2
13.181040,177.317920,75.167980,0
42.286840,103.430070,36.999890,2
74.077990,156.837440,76.328520,3
72.261170,40.900870,33.797000,2
46.984540,66.158600,75.494020,0
32.935350,27.646420,39.904050,1
97.991440,45.176280,61.215870,1
43.297300,14.204910,48.787660,1
70.216430,102.644000,87.210610,3
28.893700,17.249830,93.656560,1
37.819630,115.281110,79.200310,0
32.431370,143.232910,13.541880,2
29.129370,28.942130,81.123060,1
22.264920,143.480710,94.329840,0
52.777220,108.005840,46.103360,2
32.589010,95.131010,60.280750,0
98.599160,187.552910,86.215300,3
88.913050,93.569840,65.744430,3
89.506670,78.590150,96.176250,1
41.578610,120.216530,70.980470,0
95.059200,48.923250,74.613100,1
52.081560,53.711430,77.660680,3
55.222230,132.194760,32.290110,2
48.127400,123.470850,40.491080,2
19.837250,192.328100,51.146750,0
73.392040,82.209440,35.513180,2
40.716430,81.839330,54.418010,0
54.346990,99.430760,13.478580,2
49.607550,33.820780,12.613580,2
93.264570,120.990000,65.949010,3
40.179370,181.796180,63.793050,0
76.916990,73.712490,96.001190,1
82.046130,170.789690,17.219430,2
27.096320,57.125320,27.090920,2
85.540820,6.376960,7.610000,1
27.391490,39.974590,23.185960,2
79.794320,112.625320,0.577070,2
42.932280,81.576990,11.394530,2
67.614180,140.419440,72.089320,3
72.847090,0.010570,95.392080,1
81.420880,180.796340,1.564330,2
93.385880,161.957710,83.721910,3
9.328740,147.755610,95.991670,0
67.854730,114.112280,94.562970,3
44.293710,119.858710,47.633830,0
93.284620,15.216950,50.111970,1
68.695240,158.381310,58.301860,3
90.891770,188.398290,6.431920,2
40.237050,4.691800,32.941670,1
53.686820,182.158990,84.655430,3
12.749970,18.606070,58.926730,0
53.211800,53.275530,89.945310,3
92.736640,80.522290,89.030260,1
38.394890,147.363370,47.594220,0
12.258320,185.586840,45.409660,0
73.448700,73.434760,1.888090,2
10.053040,99.243900,68.996440,0
33.473530,139.097690,69.863560,0
70.393590,98.504370,91.488620,3
48.919650,90.053040,19.938080,2
30.765510,8.466900,63.353530,1
24.853570,60.831050,77.081450,0
32.722120,48.439180,16.905770,2
77.485840,25.941250,45.375380,1
50.693010,137.477980,63.328350,3
81.072070,8.950290,29.644070,1
28.013410,29.203380,28.917830,0
30.976530,104.376890,66.370450,0
38.110050,143.894050,33.616530,2
29.028370,108.237610,2.371640,2
7.978910,83.593910,94.291270,0
72.151180,17.625310,84.631800,1
73.230080,122.189310,82.029300,3
40.410980,44.300210,51.202340,0
54.884180,107.665270,56.507380,3
94.870490,180.449120,87.571700,3
80.141680,188.685620,9.849460,2
26.512330,99.011190,84.653450,0
50.516570,149.606950,13.895990,2
25.241380,146.355220,16.473400,2
35.135590,52.973250,34.986170,2
70.832400,73.569440,55.526330,3
9.993190,161.003540,36.988860,0
64.853420,145.077920,20.966090,2
88.467500,123.244850,42.872510,2
18.233520,188.460190,75.506820,0
20.802460,67.542150,80.967430,0
69.567770,153.156860,44.120110,2
71.647630,77.298740,21.126290,2
63.267700,195.202790,31.060100,2
46.096960,134.800270,54.150630,0
84.342780,152.348540,5.829720,2
99.842120,150.480490,86.390330,3
65.119770,171.257030,11.238300,2
34.773780,175.284190,20.165520,2
7.824210,157.623790,83.548620,0
16.265220,170.869200,68.676780,0
52.008270,166.050040,41.924920,2
19.399400,56.970540,50.516400,0
53.133080,161.116170,79.135270,3
58.136660,156.157100,19.177350,2
5.006450,174.726760,7.555450,0
24.668840,139.063790,40.944790,0
87.631400,59.595960,1.187130,2
30.065560,115.615010,37.593840,0
53.487280,175.319620,91.248510,3
26.597410,92.428090,54.914400,0
94.911250,199.723460,23.540720,2
72.697990,75.606210,0.810820,2
0.925250,92.113200,48.833490,0
2.256970,137.385480,29.400340,0
55.989310,60.183810,16.713430,2
